"YEAR","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","UNIQUE_CARRIER","AIRLINE_ID","CARRIER","TAIL_NUM","FL_NUM","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","ORIGIN_STATE_NM","ORIGIN_WAC","DEST","DEST_CITY_NAME","DEST_STATE_ABR","DEST_STATE_NM","DEST_WAC","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","CANCELLED","CANCELLATION_CODE","DIVERTED","AIR_TIME","DISTANCE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2009,12,12,6,"DL",19790,"DL","N305DQ","1623","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"0700","0652",-8.00,"0824","0810",-14.00,0.00,"",0.00,54.00,259.00,,,,,,
2009,12,12,6,"DL",19790,"DL","N904DA","1651","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"0800","0758",-2.00,"0935","0907",-28.00,0.00,"",0.00,54.00,259.00,,,,,,
2009,12,12,6,"DL",19790,"DL","N919DL","1839","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1145","1141",-4.00,"1305","1320",15.00,0.00,"",0.00,59.00,259.00,0.00,0.00,15.00,0.00,0.00,
2009,12,13,7,"DL",19790,"DL","N980DL","1072","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1642","1744",62.00,"1807","1939",92.00,0.00,"",0.00,65.00,259.00,5.00,0.00,76.00,0.00,11.00,
2009,12,13,7,"DL",19790,"DL","N681DA","1112","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1046","1046",0.00,"1208","1243",35.00,0.00,"",0.00,72.00,259.00,0.00,0.00,35.00,0.00,0.00,
2009,12,13,7,"DL",19790,"DL","N303DQ","1321","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"0600","0553",-7.00,"0718","0711",-7.00,0.00,"",0.00,51.00,259.00,,,,,,
2009,12,13,7,"DL",19790,"DL","N906DL","1651","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"0800","0826",26.00,"0935","1020",45.00,0.00,"",0.00,59.00,259.00,0.00,26.00,19.00,0.00,0.00,
2009,12,13,7,"DL",19790,"DL","N975DL","1661","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1255","1341",46.00,"1419","1536",77.00,0.00,"",0.00,57.00,259.00,5.00,0.00,53.00,0.00,19.00,
2009,12,13,7,"DL",19790,"DL","N920DL","1839","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1145","1148",3.00,"1305","1313",8.00,0.00,"",0.00,54.00,259.00,,,,,,
2009,12,14,1,"DL",19790,"DL","N977DL","1072","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1642","",,"1807","",,1.00,"C",0.00,,259.00,,,,,,
2009,12,14,1,"DL",19790,"DL","N910DL","1112","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1046","1044",-2.00,"1208","1242",34.00,0.00,"",0.00,67.00,259.00,0.00,0.00,34.00,0.00,0.00,
2009,12,14,1,"DL",19790,"DL","N956DL","1321","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"0600","0555",-5.00,"0720","0706",-14.00,0.00,"",0.00,49.00,259.00,,,,,,
2009,12,14,1,"DL",19790,"DL","N947DL","1521","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1914","2027",73.00,"2041","2149",68.00,0.00,"",0.00,54.00,259.00,5.00,0.00,52.00,0.00,11.00,
2009,12,14,1,"DL",19790,"DL","N940DL","1618","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1530","1618",48.00,"1659","1846",107.00,0.00,"",0.00,53.00,259.00,0.00,0.00,107.00,0.00,0.00,
2009,12,14,1,"DL",19790,"DL","N307DQ","1623","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"0700","0654",-6.00,"0824","0819",-5.00,0.00,"",0.00,53.00,259.00,,,,,,
2009,12,14,1,"DL",19790,"DL","N904DA","1651","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"0800","0843",43.00,"0935","1023",48.00,0.00,"",0.00,51.00,259.00,0.00,0.00,48.00,0.00,0.00,
2009,12,14,1,"DL",19790,"DL","N910DE","1661","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1255","",,"1419","",,1.00,"C",0.00,,259.00,,,,,,
2009,12,14,1,"DL",19790,"DL","N964DL","1839","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1145","1156",11.00,"1305","1334",29.00,0.00,"",0.00,57.00,259.00,1.00,0.00,18.00,0.00,10.00,
2009,12,15,2,"DL",19790,"DL","N913DL","1072","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1642","1638",-4.00,"1807","1808",1.00,0.00,"",0.00,52.00,259.00,,,,,,
2009,12,15,2,"DL",19790,"DL","N977DL","1112","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1046","1040",-6.00,"1208","1145",-23.00,0.00,"",0.00,46.00,259.00,,,,,,
2009,12,15,2,"DL",19790,"DL","N914DL","1321","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"0600","0552",-8.00,"0720","0658",-22.00,0.00,"",0.00,46.00,259.00,,,,,,
2009,12,15,2,"DL",19790,"DL","N972DL","1521","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1914","1907",-7.00,"2041","2040",-1.00,0.00,"",0.00,50.00,259.00,,,,,,
2009,12,15,2,"DL",19790,"DL","N934DL","1618","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1530","1536",6.00,"1659","1647",-12.00,0.00,"",0.00,49.00,259.00,,,,,,
2009,12,15,2,"DL",19790,"DL","N302DQ","1623","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"0700","0658",-2.00,"0824","0821",-3.00,0.00,"",0.00,50.00,259.00,,,,,,
2009,12,15,2,"DL",19790,"DL","N904DA","1651","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"0800","",,"0935","",,1.00,"A",0.00,,259.00,,,,,,
2009,12,15,2,"DL",19790,"DL","N970DL","1661","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1255","1250",-5.00,"1419","1428",9.00,0.00,"",0.00,50.00,259.00,,,,,,
2009,12,15,2,"DL",19790,"DL","N947DL","1839","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1145","1229",44.00,"1305","1446",101.00,0.00,"",0.00,51.00,259.00,0.00,0.00,57.00,0.00,44.00,
2009,12,16,3,"DL",19790,"DL","N972DL","1072","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1642","1644",2.00,"1807","1805",-2.00,0.00,"",0.00,46.00,259.00,,,,,,
2009,12,16,3,"DL",19790,"DL","N954DL","1112","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1046","1042",-4.00,"1208","1143",-25.00,0.00,"",0.00,46.00,259.00,,,,,,
2009,12,16,3,"DL",19790,"DL","N965DL","1321","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"0600","0558",-2.00,"0720","0659",-21.00,0.00,"",0.00,47.00,259.00,,,,,,
2009,12,16,3,"DL",19790,"DL","N946DL","1521","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1914","1911",-3.00,"2041","2018",-23.00,0.00,"",0.00,44.00,259.00,,,,,,
2009,12,16,3,"DL",19790,"DL","N917DE","1618","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1530","1525",-5.00,"1659","1642",-17.00,0.00,"",0.00,51.00,259.00,,,,,,
2009,12,16,3,"DL",19790,"DL","N301DQ","1623","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"0700","0656",-4.00,"0824","0805",-19.00,0.00,"",0.00,47.00,259.00,,,,,,
2009,12,16,3,"DL",19790,"DL","N922DL","1661","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1255","1250",-5.00,"1419","1411",-8.00,0.00,"",0.00,49.00,259.00,,,,,,
2009,12,16,3,"DL",19790,"DL","N930DL","1839","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1145","1141",-4.00,"1305","1303",-2.00,0.00,"",0.00,47.00,259.00,,,,,,
2009,12,17,4,"DL",19790,"DL","N982DL","529","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"0600","0557",-3.00,"0722","0710",-12.00,0.00,"",0.00,48.00,259.00,,,,,,
2009,12,17,4,"DL",19790,"DL","N941DL","1558","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1921","1918",-3.00,"2048","2034",-14.00,0.00,"",0.00,47.00,259.00,,,,,,
2009,12,17,4,"DL",19790,"DL","N931DL","1618","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1526","1524",-2.00,"1651","1635",-16.00,0.00,"",0.00,50.00,259.00,,,,,,
2009,12,17,4,"DL",19790,"DL","N305DQ","1623","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"0700","0652",-8.00,"0826","0833",7.00,0.00,"",0.00,49.00,259.00,,,,,,
2009,12,17,4,"DL",19790,"DL","N912DL","1921","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1146","1142",-4.00,"1309","1306",-3.00,0.00,"",0.00,53.00,259.00,,,,,,
2009,12,18,5,"DL",19790,"DL","N960DL","529","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"0600","0554",-6.00,"0722","0707",-15.00,0.00,"",0.00,50.00,259.00,,,,,,
2009,12,18,5,"DL",19790,"DL","N976DL","1558","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1921","2014",53.00,"2048","2132",44.00,0.00,"",0.00,53.00,259.00,44.00,0.00,0.00,0.00,0.00,
2009,12,18,5,"DL",19790,"DL","N940DL","1618","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1526","1713",107.00,"1651","1904",133.00,0.00,"",0.00,64.00,259.00,39.00,0.00,26.00,0.00,68.00,
2009,12,18,5,"DL",19790,"DL","N310DE","1623","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"0700","0658",-2.00,"0826","0836",10.00,0.00,"",0.00,60.00,259.00,,,,,,
2009,12,18,5,"DL",19790,"DL","N914DN","1921","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1146","1205",19.00,"1309","1401",52.00,0.00,"",0.00,67.00,259.00,0.00,0.00,33.00,0.00,19.00,
2009,12,19,6,"DL",19790,"DL","N975DL","529","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"0600","0624",24.00,"0722","0738",16.00,0.00,"",0.00,50.00,259.00,16.00,0.00,0.00,0.00,0.00,
2009,12,19,6,"DL",19790,"DL","N919DE","1618","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1526","1540",14.00,"1651","1651",0.00,0.00,"",0.00,52.00,259.00,,,,,,
2009,12,19,6,"DL",19790,"DL","N307DQ","1623","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"0700","0655",-5.00,"0826","0832",6.00,0.00,"",0.00,54.00,259.00,,,,,,
2009,12,20,7,"DL",19790,"DL","N952DL","529","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"0600","0820",140.00,"0722","0952",150.00,0.00,"",0.00,51.00,259.00,140.00,0.00,10.00,0.00,0.00,
2009,12,20,7,"DL",19790,"DL","N922DL","1618","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1526","1530",4.00,"1651","1637",-14.00,0.00,"",0.00,47.00,259.00,,,,,,
2009,12,20,7,"DL",19790,"DL","N310DE","1623","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"0700","0725",25.00,"0826","0916",50.00,0.00,"",0.00,65.00,259.00,25.00,0.00,25.00,0.00,0.00,
2009,12,20,7,"DL",19790,"DL","N916DN","1921","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1146","1142",-4.00,"1309","1306",-3.00,0.00,"",0.00,49.00,259.00,,,,,,
2009,12,21,1,"DL",19790,"DL","N904DE","529","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"0600","0557",-3.00,"0722","0702",-20.00,0.00,"",0.00,46.00,259.00,,,,,,
2009,12,21,1,"DL",19790,"DL","N947DL","1558","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1921","1916",-5.00,"2048","2029",-19.00,0.00,"",0.00,44.00,259.00,,,,,,
2009,12,21,1,"DL",19790,"DL","N932DL","1618","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1526","1523",-3.00,"1651","1632",-19.00,0.00,"",0.00,46.00,259.00,,,,,,
2009,12,21,1,"DL",19790,"DL","N307DQ","1623","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"0700","0817",77.00,"0826","0951",85.00,0.00,"",0.00,56.00,259.00,0.00,0.00,85.00,0.00,0.00,
2009,12,21,1,"DL",19790,"DL","N907DA","1921","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1146","1147",1.00,"1309","1308",-1.00,0.00,"",0.00,51.00,259.00,,,,,,
2009,12,22,2,"DL",19790,"DL","N905DE","529","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"0600","0556",-4.00,"0722","0700",-22.00,0.00,"",0.00,46.00,259.00,,,,,,
2009,12,22,2,"DL",19790,"DL","N920DE","1558","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1921","1917",-4.00,"2048","2019",-29.00,0.00,"",0.00,45.00,259.00,,,,,,
2009,12,22,2,"DL",19790,"DL","N962DL","1618","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1526","1543",17.00,"1651","1646",-5.00,0.00,"",0.00,44.00,259.00,,,,,,
2009,12,22,2,"DL",19790,"DL","N304DQ","1623","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"0700","0657",-3.00,"0826","0829",3.00,0.00,"",0.00,48.00,259.00,,,,,,
2009,12,22,2,"DL",19790,"DL","N907DA","1921","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1146","1152",6.00,"1309","1307",-2.00,0.00,"",0.00,49.00,259.00,,,,,,
2009,12,23,3,"DL",19790,"DL","N996DL","529","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"0600","0555",-5.00,"0722","0721",-1.00,0.00,"",0.00,48.00,259.00,,,,,,
2009,12,23,3,"DL",19790,"DL","N968DL","1558","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1921","1918",-3.00,"2048","2043",-5.00,0.00,"",0.00,54.00,259.00,,,,,,
2009,12,23,3,"DL",19790,"DL","N900DE","1618","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1526","1531",5.00,"1651","1644",-7.00,0.00,"",0.00,46.00,259.00,,,,,,
2009,12,23,3,"DL",19790,"DL","N308DE","1623","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"0700","0656",-4.00,"0826","0807",-19.00,0.00,"",0.00,52.00,259.00,,,,,,
2009,12,23,3,"DL",19790,"DL","N956DL","1921","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1146","1139",-7.00,"1309","1248",-21.00,0.00,"",0.00,48.00,259.00,,,,,,
2009,12,24,4,"DL",19790,"DL","N982DL","529","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"0600","0557",-3.00,"0722","0702",-20.00,0.00,"",0.00,44.00,259.00,,,,,,
2009,12,24,4,"DL",19790,"DL","N947DL","1618","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1526","1521",-5.00,"1651","1639",-12.00,0.00,"",0.00,55.00,259.00,,,,,,
2009,12,24,4,"DL",19790,"DL","N302DQ","1623","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"0700","0656",-4.00,"0826","0813",-13.00,0.00,"",0.00,54.00,259.00,,,,,,
2009,12,24,4,"DL",19790,"DL","N903DA","1921","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1146","1144",-2.00,"1309","1319",10.00,0.00,"",0.00,54.00,259.00,,,,,,
2009,12,25,5,"DL",19790,"DL","N975DL","1618","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1526","1524",-2.00,"1651","1637",-14.00,0.00,"",0.00,47.00,259.00,,,,,,
2009,12,25,5,"DL",19790,"DL","N304DQ","1623","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"0700","0653",-7.00,"0826","0812",-14.00,0.00,"",0.00,44.00,259.00,,,,,,
2009,12,25,5,"DL",19790,"DL","N944DL","2025","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"0905","0901",-4.00,"1031","1017",-14.00,0.00,"",0.00,48.00,259.00,,,,,,
2009,12,26,6,"DL",19790,"DL","N997DL","529","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"0600","0600",0.00,"0722","0706",-16.00,0.00,"",0.00,43.00,259.00,,,,,,
2009,12,26,6,"DL",19790,"DL","N979DL","1618","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1526","1542",16.00,"1651","1655",4.00,0.00,"",0.00,46.00,259.00,,,,,,
2009,12,26,6,"DL",19790,"DL","N302DQ","1623","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"0700","0656",-4.00,"0826","0811",-15.00,0.00,"",0.00,49.00,259.00,,,,,,
2009,12,27,7,"DL",19790,"DL","N924DL","529","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"0600","0556",-4.00,"0722","0705",-17.00,0.00,"",0.00,51.00,259.00,,,,,,
2009,12,27,7,"DL",19790,"DL","N375DA","1618","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1526","1526",0.00,"1649","1644",-5.00,0.00,"",0.00,50.00,259.00,,,,,,
2009,12,27,7,"DL",19790,"DL","N307DQ","1623","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"0700","0655",-5.00,"0826","0834",8.00,0.00,"",0.00,49.00,259.00,,,,,,
2009,12,27,7,"DL",19790,"DL","N915DN","1921","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1146","1218",32.00,"1309","1338",29.00,0.00,"",0.00,46.00,259.00,1.00,0.00,0.00,0.00,28.00,
2009,12,28,1,"DL",19790,"DL","N990DL","529","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"0600","0600",0.00,"0722","0709",-13.00,0.00,"",0.00,50.00,259.00,,,,,,
2009,12,28,1,"DL",19790,"DL","N919DE","1558","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1921","1917",-4.00,"2048","2024",-24.00,0.00,"",0.00,46.00,259.00,,,,,,
2009,12,28,1,"DL",19790,"DL","N925DL","1618","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1526","1522",-4.00,"1651","1632",-19.00,0.00,"",0.00,48.00,259.00,,,,,,
2009,12,28,1,"DL",19790,"DL","N309DE","1623","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"0700","0656",-4.00,"0826","0813",-13.00,0.00,"",0.00,52.00,259.00,,,,,,
2009,12,28,1,"DL",19790,"DL","N988DL","1921","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1146","1159",13.00,"1309","1321",12.00,0.00,"",0.00,52.00,259.00,,,,,,
2009,12,29,2,"DL",19790,"DL","N937DL","529","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"0600","0558",-2.00,"0722","0703",-19.00,0.00,"",0.00,46.00,259.00,,,,,,
2009,12,29,2,"DL",19790,"DL","N968DL","1558","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1921","1918",-3.00,"2048","2026",-22.00,0.00,"",0.00,48.00,259.00,,,,,,
2009,12,29,2,"DL",19790,"DL","N902DE","1618","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1526","1526",0.00,"1651","1634",-17.00,0.00,"",0.00,47.00,259.00,,,,,,
2009,12,29,2,"DL",19790,"DL","N308DE","1623","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"0700","0656",-4.00,"0826","0832",6.00,0.00,"",0.00,46.00,259.00,,,,,,
2009,12,29,2,"DL",19790,"DL","N901DA","1921","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1146","1148",2.00,"1309","1300",-9.00,0.00,"",0.00,48.00,259.00,,,,,,
2009,12,30,3,"DL",19790,"DL","N983DL","529","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"0600","0555",-5.00,"0722","0730",8.00,0.00,"",0.00,54.00,259.00,,,,,,
2009,12,30,3,"DL",19790,"DL","N905DL","1558","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1921","1916",-5.00,"2048","2053",5.00,0.00,"",0.00,53.00,259.00,,,,,,
2009,12,30,3,"DL",19790,"DL","N903DE","1618","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1526","1523",-3.00,"1651","1635",-16.00,0.00,"",0.00,47.00,259.00,,,,,,
2009,12,30,3,"DL",19790,"DL","N306DQ","1623","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"0700","0654",-6.00,"0826","0802",-24.00,0.00,"",0.00,50.00,259.00,,,,,,
2009,12,30,3,"DL",19790,"DL","N980DL","1921","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1146","1142",-4.00,"1309","1311",2.00,0.00,"",0.00,54.00,259.00,,,,,,
2009,12,31,4,"DL",19790,"DL","N940DL","529","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"0600","0554",-6.00,"0722","0659",-23.00,0.00,"",0.00,48.00,259.00,,,,,,
2009,12,31,4,"DL",19790,"DL","N978DL","1618","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1526","1524",-2.00,"1651","1647",-4.00,0.00,"",0.00,52.00,259.00,,,,,,
2009,12,31,4,"DL",19790,"DL","N304DQ","1623","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"0700","0655",-5.00,"0826","0817",-9.00,0.00,"",0.00,54.00,259.00,,,,,,
2009,12,31,4,"DL",19790,"DL","N901DA","1921","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1146","1144",-2.00,"1309","1307",-2.00,0.00,"",0.00,54.00,259.00,,,,,,
2009,12,13,7,"EV",20366,"EV","N132EV","4960","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1530","1616",46.00,"1654","1759",65.00,0.00,"",0.00,63.00,259.00,0.00,0.00,65.00,0.00,0.00,
2009,12,19,6,"EV",20366,"EV","N720EV","5003","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1146","1139",-7.00,"1309","1302",-7.00,0.00,"",0.00,58.00,259.00,,,,,,
2009,12,26,6,"EV",20366,"EV","N748EV","5003","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1146","1142",-4.00,"1309","1252",-17.00,0.00,"",0.00,53.00,259.00,,,,,,
2009,12,31,4,"EV",20366,"EV","N390CA","5040","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1036","1029",-7.00,"1203","1145",-18.00,0.00,"",0.00,51.00,259.00,,,,,,
2009,12,19,6,"EV",20366,"EV","N659CA","5040","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1036","1036",0.00,"1203","1148",-15.00,0.00,"",0.00,51.00,259.00,,,,,,
2009,12,17,4,"EV",20366,"EV","N659CA","5040","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1036","1034",-2.00,"1203","1148",-15.00,0.00,"",0.00,52.00,259.00,,,,,,
2009,12,18,5,"EV",20366,"EV","N760EV","5040","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1036","1104",28.00,"1203","1230",27.00,0.00,"",0.00,55.00,259.00,0.00,0.00,0.00,0.00,27.00,
2009,12,20,7,"EV",20366,"EV","N708EV","5040","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1036","1031",-5.00,"1203","1137",-26.00,0.00,"",0.00,49.00,259.00,,,,,,
2009,12,24,4,"EV",20366,"EV","N713EV","5040","CHS","Charleston, SC","SC","South Carolina",37,"ATL","Atlanta, GA","GA","Georgia",34,"1036","1031",-5.00,"1203","1137",-26.00,0.00,"",0.00,49.00,259.00,,,,,,
